 "year" "mean season Bio-E" "fcm convergence" "probability of mutation" "mutated?" "recombined?" "decay-rate" "energy-gain" "ndvi-weight" "caribou-veg-factor" "caribou-rough-factor" "caribou-insect-factor" "caribou-modifier-factor" "caribou-deflection-factor" "caribou-precip-factor" "solution success"
 481 -328652.49599510385 0.38 0.26686363482742764 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11227273034514473
 482 -332774.99199020764 0.31999999999999995 0.21744495281557635 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.10911009436884722
 483 -324530 0.31999999999999995 0.21428231683927884 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 484 -324530 0.36 0.24828231683927887 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 485 -324530 0.42000000000000004 0.2992823168392789 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 486 -324530 0.31999999999999995 0.21428231683927884 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 487 -324530 0.36 0.24828231683927887 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 488 -324530 0.36 0.24828231683927887 0 0 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 489 -324530 0.31999999999999995 0.21428231683927884 1 1 0.22799999999999998 0.28600000000000003 0 0.22799999999999998 0.22799999999999998 0 0 0.28600000000000003 0.28600000000000003 0.11543536632144225
 490 -324530 0.33999999999999997 0.23128231683927886 0 0 0.279 0.25600000000000006 0.279 0 0 0.40900000000000003 0.9700000000000001 1 0.8620000000000001 0.11543536632144225
 491 -324530 0.36 0.24828231683927887 0 0 0.279 0.25600000000000006 0.279 0 0 0.40900000000000003 0.9700000000000001 1 0.8620000000000001 0.11543536632144225
 492 -324530 0.36 0.24828231683927887 0 0 0.279 0.25600000000000006 0.279 0 0 0.40900000000000003 0.9700000000000001 1 0.8620000000000001 0.11543536632144225
 493 -324530 0.26 0.16328231683927888 1 0 0.279 0.25600000000000006 0.279 0 0 0.40900000000000003 0.9700000000000001 1 0.8620000000000001 0.11543536632144225
 494 -324530 0.31999999999999995 0.21428231683927884 1 1 0.607 0.5840000000000001 0.4570000000000001 0.17800000000000005 0.32799999999999996 0.202 0.7630000000000001 0.7929999999999999 1 0.11543536632144225
 495 -324530 0.24 0.14628231683927886 0 0 0.019000000000000017 0.394 0 0.43799999999999994 0.399 1 1 0 0.1050000000000001 0.11543536632144225
 496 -324530 0.33999999999999997 0.23128231683927886 0 0 0.019000000000000017 0.394 0 0.43799999999999994 0.399 1 1 0 0.1050000000000001 0.11543536632144225
 497 -324530 0.30000000000000004 0.19728231683927888 0 0 0.019000000000000017 0.394 0 0.43799999999999994 0.399 1 1 0 0.1050000000000001 0.11543536632144225
 498 -324530 0.28 0.1802823168392789 0 0 0.019000000000000017 0.394 0 0.43799999999999994 0.399 1 1 0 0.1050000000000001 0.11543536632144225
 499 -324530 0.30000000000000004 0.19728231683927888 0 0 0.019000000000000017 0.394 0 0.43799999999999994 0.399 1 1 0 0.1050000000000001 0.11543536632144225
 500 -324530 0.26 0.16328231683927888 1 0 0.019000000000000017 0.394 0 0.43799999999999994 0.399 1 1 0 0.1050000000000001 0.11543536632144225
 501 -324530 0.42000000000000004 0.2992823168392789 1 0 0 0.707 0.31299999999999994 0.5499999999999999 0.511 0.612 0.612 0.31299999999999994 0.21700000000000008 0.11543536632144225
 502 -324530 0.45999999999999996 0.33328231683927884 0 0 0 0.488 0.366 0.33099999999999996 0.5640000000000001 0.393 0.665 0 0 0.11543536632144225
 503 -324530 0.43999999999999995 0.3162823168392788 1 1 0 0.488 0.366 0.33099999999999996 0.5640000000000001 0.393 0.665 0 0 0.11543536632144225
 504 -324530 0.4 0.2822823168392789 0 0 0.341 0.10600000000000004 0.671 0.691 0.296 0.9260000000000002 0.833 0.948 1 0.11543536632144225
 505 -324530 0.31999999999999995 0.21428231683927884 1 0 0.341 0.10600000000000004 0.671 0.691 0.296 0.9260000000000002 0.833 0.948 1 0.11543536632144225
 506 -324530 0.30000000000000004 0.19728231683927888 0 0 0.34800000000000003 0 0.6080000000000001 0.4779999999999999 0.23299999999999998 0.7130000000000001 0.84 0.885 1 0.11543536632144225
 507 -324530 0.42000000000000004 0.2992823168392789 1 1 0.34800000000000003 0 0.6080000000000001 0.4779999999999999 0.23299999999999998 0.7130000000000001 0.84 0.885 1 0.11543536632144225
 508 -324530 0.45999999999999996 0.33328231683927884 0 0 0 0.30300000000000005 0 0 0 0 0.07299999999999995 0.30300000000000005 0.44300000000000006 0.11543536632144225
 509 -324530 0.38 0.2652823168392789 1 0 0 0.30300000000000005 0 0 0 0 0.07299999999999995 0.30300000000000005 0.44300000000000006 0.11543536632144225
 510 -324530 0.31999999999999995 0.21428231683927884 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 511 -324530 0.38 0.2652823168392789 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 512 -324530 0.19999999999999996 0.11228231683927883 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 513 -324530 0.26 0.16328231683927888 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 514 -324530 0.33999999999999997 0.23128231683927886 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 515 -324530 0.4 0.2822823168392789 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 516 -324530 0.4 0.2822823168392789 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 517 -324530 0.45999999999999996 0.33328231683927884 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 518 -324530 0.4 0.2822823168392789 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 519 -324530 0.38 0.2652823168392789 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 520 -324530 0.42000000000000004 0.2992823168392789 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 521 -324530 0.45999999999999996 0.33328231683927884 0 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 522 -324530 0.42000000000000004 0.2992823168392789 1 0 0 0.17200000000000004 0.05500000000000005 0 0 0 0.128 0.13000000000000006 0.4980000000000001 0.11543536632144225
 523 -324530 0.38 0.2652823168392789 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 524 -324530 0.42000000000000004 0.2992823168392789 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 525 -328652.4959971409 0.43999999999999995 0.31786363482820895 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11227273034358198
 526 -332770.17599428503 0.5 0.3704431054830398 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.10911378903392033
 527 -324530 0.43999999999999995 0.3162823168392788 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 528 -324530 0.4 0.2822823168392789 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 529 -324530 0.36 0.24828231683927887 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 530 -324530 0.28 0.1802823168392789 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 531 -324530 0.42000000000000004 0.2992823168392789 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11543536632144225
 532 -328652.4959971409 0.38 0.266863634828209 0 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11227273034358198
 533 -328652.4959971409 0.30000000000000004 0.198863634828209 1 0 0 0.16700000000000004 0 0 0 0.21599999999999997 0.123 0.34600000000000003 0.7140000000000001 0.11227273034358198
 534 -324530 0.31999999999999995 0.21428231683927884 1 0 0.050000000000000044 0.07400000000000001 0 0 0.050000000000000044 0.06999999999999995 0.02999999999999997 0.3960000000000001 0.5680000000000001 0.11543536632144225
 535 -324530 0.38 0.2652823168392789 0 0 0 0 0 0 0 0 0 0.08000000000000007 0.2280000000000001 0.11543536632144225
 536 -324530 0.33999999999999997 0.23128231683927886 1 0 0 0 0 0 0 0 0 0.08000000000000007 0.2280000000000001 0.11543536632144225
 537 -324530 0.36 0.24828231683927887 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 538 -324530 0.36 0.24828231683927887 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 539 -324530 0.4 0.2822823168392789 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 540 -324530 0.26 0.16328231683927888 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 541 -324530 0.19999999999999996 0.11228231683927883 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 542 -324530 0.26 0.16328231683927888 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 543 -324530 0.24 0.14628231683927886 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 544 -324530 0.30000000000000004 0.19728231683927888 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 545 -324530 0.31999999999999995 0.21428231683927884 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 546 -324530 0.38 0.2652823168392789 0 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 547 -324530 0.33999999999999997 0.23128231683927886 1 0 0.30500000000000005 0 0.471 0.471 0 0.30500000000000005 0.471 0 0.5330000000000001 0.11543536632144225
 548 -328650.0879951756 0.33999999999999997 0.23286271116040497 0 0 0.639 0.28200000000000003 0.5499999999999999 0.8049999999999999 0.28200000000000003 0.384 0.5499999999999999 0.28200000000000003 0.8670000000000001 0.11227457767919002
 549 -328652.49599517277 0.30000000000000004 0.19886363482745406 0 0 0.639 0.28200000000000003 0.5499999999999999 0.8049999999999999 0.28200000000000003 0.384 0.5499999999999999 0.28200000000000003 0.8670000000000001 0.11227273034509189
 550 -324532.4079999972 0.36 0.24828324050632805 0 0 0.639 0.28200000000000003 0.5499999999999999 0.8049999999999999 0.28200000000000003 0.384 0.5499999999999999 0.28200000000000003 0.8670000000000001 0.11543351898734389
 551 -324546.85599998024 0.4 0.282288782508623 0 0 0.639 0.28200000000000003 0.5499999999999999 0.8049999999999999 0.28200000000000003 0.384 0.5499999999999999 0.28200000000000003 0.8670000000000001 0.11542243498275406
 552 -328664.53599515866 0.33999999999999997 0.23286825316269988 1 0 0.639 0.28200000000000003 0.5499999999999999 0.8049999999999999 0.28200000000000003 0.384 0.5499999999999999 0.28200000000000003 0.8670000000000001 0.1122634936746002
 553 -328654.90399304515 0.38 0.2668645584936882 1 0 0.322 0.406 0.23299999999999993 0.42699999999999994 0.406 0.508 0.17199999999999993 0 0.55 0.11227088301262367
 554 -328664.535986728 0.33999999999999997 0.23286825315946602 0 0 0.39899999999999997 0.773 0.6179999999999999 0.7939999999999999 0.791 0.585 0.2489999999999999 0.385 0.917 0.11226349368106792
 555 -328664.5359867279 0.43999999999999995 0.317868253159466 1 1 0.39899999999999997 0.773 0.6179999999999999 0.7939999999999999 0.791 0.585 0.2489999999999999 0.385 0.917 0.11226349368106792
 556 -328650.08800000034 0.42000000000000004 0.3008627111622556 0 0 0 0 0 0 0 0 0 0.129 0.08200000000000007 0.11227457767548887
 557 -328659.7200000003 0.36 0.24986640583045655 0 0 0 0 0 0 0 0 0 0.129 0.08200000000000007 0.11226718833908689
 558 -328662.1280000003 0.36 0.24986732949750678 1 0 0 0 0 0 0 0 0 0.129 0.08200000000000007 0.11226534100498642
 559 -324554.08 0.28 0.1802915535097814 1 0 0 0 0 0.41900000000000004 0.41900000000000004 0 0.41900000000000004 0 0 0.11541689298043722
 560 -324542.04 0.33999999999999997 0.23128693517453008 0 0 0 0 0.14100000000000001 0.56 0.335 0 0.335 0.14100000000000001 0 0.11542612965093979
 561 -324530 0.33999999999999997 0.23128231683927886 1 0 0 0 0.14100000000000001 0.56 0.335 0 0.335 0.14100000000000001 0 0.11543536632144225
 562 -324532.40799999825 0.4 0.28228324050632847 1 1 0.267 0.17700000000000005 0.31800000000000006 0.7460000000000001 0.6020000000000001 0.18600000000000005 0.6020000000000001 0.31800000000000006 0.18600000000000005 0.11543351898734311
 563 -328657.3120000003 0.42000000000000004 0.3008654821634064 0 0 0 0 0 0.138 0.16900000000000004 0.4590000000000001 0.8290000000000001 0.735 0.20700000000000002 0.11226903567318725
 564 -336897.48800000094 0.5 0.37202627080935974 0 0 0 0 0 0.138 0.16900000000000004 0.4590000000000001 0.8290000000000001 0.735 0.20700000000000002 0.1059474583812805
 565 -336897.48800000094 0.38 0.27002627080935976 0 0 0 0 0 0.138 0.16900000000000004 0.4590000000000001 0.8290000000000001 0.735 0.20700000000000002 0.1059474583812805
 566 -332779.80800000066 0.30000000000000004 0.2004468001534333 0 0 0 0 0 0.138 0.16900000000000004 0.4590000000000001 0.8290000000000001 0.735 0.20700000000000002 0.1091063996931334
 567 -349269.7920000019 0.36 0.25777207211354114 1 0 0 0 0 0.138 0.16900000000000004 0.4590000000000001 0.8290000000000001 0.735 0.20700000000000002 0.09645585577291771
 568 -361634.87200000277 0.36 0.26251510241657183 0 0 0.30100000000000005 0 0.248 0.118 0.41700000000000004 0.7600000000000001 1 0.983 0.187 0.08696979516685632
 569 -361637.2800000028 0.33999999999999997 0.2455160260836221 0 0 0.30100000000000005 0 0.248 0.118 0.41700000000000004 0.7600000000000001 1 0.983 0.187 0.08696794783275574
 570 -365752.55200000317 0.31999999999999995 0.2300945730724983 0 0 0.30100000000000005 0 0.248 0.118 0.41700000000000004 0.7600000000000001 1 0.983 0.187 0.08381085385500331
 571 -369877.45600000344 0.28 0.19767681472957557 0 0 0.30100000000000005 0 0.248 0.118 0.41700000000000004 0.7600000000000001 1 0.983 0.187 0.08064637054084889
 572 -361632.46400000283 0.33999999999999997 0.24551417874952164 1 0 0.30100000000000005 0 0.248 0.118 0.41700000000000004 0.7600000000000001 1 0.983 0.187 0.08697164250095668
 573 -349269.7920000018 0.28 0.18977207211354116 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09645585577291771
 574 -353392.2880000022 0.30000000000000004 0.20835339010356818 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09329321979286365
 575 -341022.3920000012 0.31999999999999995 0.22060851246643692 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.10278297506712608
 576 -345142.48000000155 0.33999999999999997 0.23918890678941374 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09962218642117249
 577 -341019.9840000013 0.43999999999999995 0.3226075887993867 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.10278482240122644
 578 -345140.0720000016 0.36 0.25618798312236346 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09962403375527307
 579 -357507.56000000256 0.33999999999999997 0.24393193709244443 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.0901361258151111
 580 -361639.6880000029 0.33999999999999997 0.24551694975067234 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.08696610049865527
 581 -369863.00800000346 0.30000000000000004 0.21467127272727404 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.08065745454545192
 582 -357517.1920000025 0.33999999999999997 0.24393563176064542 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09012873647870911
 583 -353387.47200000216 0.30000000000000004 0.20835154276946766 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.0932969144610647
 584 -349267.38400000194 0.38 0.274771148446491 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09645770310701807
 585 -357509.9680000025 0.45999999999999996 0.3459328607594946 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09013427848101074
 586 -353389.88000000216 0.36 0.25935246643651794 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09329506712696412
 587 -357514.78400000255 0.24 0.15893470809359514 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.0901305838128097
 588 -357514.78400000255 0.24 0.15893470809359514 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.0901305838128097
 589 -353397.1040000022 0.26 0.17435523743766865 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.09328952512466271
 590 -373963.8320000038 0.19999999999999996 0.1312442777138487 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.07751144457230252
 591 -386328.9120000047 0.19999999999999996 0.1359873080168794 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.06802538396624114
 592 -382201.6000000044 0.33999999999999997 0.253404142692752 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.07119171461449592
 593 -394540.19200000534 0.38 0.29213701265822994 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.06172597468354013
 594 -423383.21600000764 0.31999999999999995 0.25220069658611716 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.039598606827765614
 595 -426483.48800000735 0.38 0.30438990717299863 0 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.03722018565400276
 596 -406936.57600000635 0.42000000000000004 0.3308920506329139 1 0 0.07400000000000007 0 0.21999999999999997 0.04899999999999999 0.389 0.6910000000000001 0.773 0.756 0.15899999999999997 0.05221589873417232
 597 -415157.4880000068 0.31999999999999995 0.2490454499424652 1 0 0 0 0.473 0.302 0.247 0.406 0.631 0.471 0.412 0.045909100115069545
 598 -423385.6240000075 0.4 0.32020162025316745 0 0 0 0 0.516 0.34500000000000003 0.15899999999999997 0.8260000000000001 0.674 0.891 0.8320000000000001 0.039596759493665146
 599 -431733.0435000081 0.33999999999999997 0.27240354564633984 1 1 0 0 0.516 0.34500000000000003 0.15899999999999997 0.8260000000000001 0.674 0.891 0.8320000000000001 0.03319290870732028
 600 -427568.3197556727 0.30000000000000004 0.23680602982572796 0 0 0.22500000000000003 0.5710000000000001 0.5209999999999999 0.25300000000000006 0.44299999999999995 0 0.863 0 0.32300000000000006 0.03638794034854409
 601 -398739.74382403196 0.38 0.29374788792636436 0 0 0.22500000000000003 0.5710000000000001 0.5209999999999999 0.25300000000000006 0.44299999999999995 0 0.863 0 0.32300000000000006 0.0585042241472713
 602 -378132.07987289736 0.24 0.16684314532907454 1 0 0.22500000000000003 0.5710000000000001 0.5209999999999999 0.25300000000000006 0.44299999999999995 0 0.863 0 0.32300000000000006 0.07431370934185089
 603 -398734.92788844486 0.21999999999999997 0.15774604061697164 0 0 0.5170000000000001 0.36200000000000004 0.3119999999999999 0.04400000000000004 0.4139999999999999 0 1 0.29200000000000004 0.29400000000000004 0.058507918766056655
 604 -369889.4959318094 0.26 0.1806814330386687 1 1 0.5170000000000001 0.36200000000000004 0.3119999999999999 0.04400000000000004 0.4139999999999999 0 1 0.29200000000000004 0.29400000000000004 0.08063713392266258
 605 -374048.1119376908 0.30000000000000004 0.21627660603670534 0 0 0 0.30300000000000005 0 0 0 0 0.37699999999999995 0.5139999999999999 0.44200000000000006 0.07744678792658932
 606 -386403.5599221438 0.30000000000000004 0.2210159416655711 0 0 0 0.30300000000000005 0 0 0 0 0.37699999999999995 0.5139999999999999 0.44200000000000006 0.06796811666885783
 607 -382254.5759273646 0.21999999999999997 0.15142446333999407 0 0 0 0.30300000000000005 0 0 0 0 0.37699999999999995 0.5139999999999999 0.44200000000000006 0.0711510733200118
 608 -386350.58392221056 0.38 0.28899562099049125 0 0 0 0.30300000000000005 0 0 0 0 0.37699999999999995 0.5139999999999999 0.44200000000000006 0.06800875801901751
 609 -378124.8559325611 0.21999999999999997 0.14984037435080969 0 0 0 0.30300000000000005 0 0 0 0 0.37699999999999995 0.5139999999999999 0.44200000000000006 0.07431925129838057
 610 -398715.6639066515 0.28 0.20873865128755334 1 1 0 0.30300000000000005 0 0 0 0 0.37699999999999995 0.5139999999999999 0.44200000000000006 0.058522697424893355
 611 -402840.5679089515 0.38 0.29532089294551267 1 1 0.19099999999999995 0.28 0 0.19099999999999995 0.15400000000000003 0.19099999999999995 0.729 0.4570000000000001 0 0.05535821410897468
 612 -402857.42400000594 0.4 0.31232735864979133 0 0 0.15600000000000003 0 0.023999999999999966 0.308 0 0 0.07299999999999995 0.30300000000000005 0 0.055345282700417386
 613 -411092.7840000067 0.31999999999999995 0.24748629996164417 0 0 0.15600000000000003 0 0.023999999999999966 0.308 0 0 0.07299999999999995 0.30300000000000005 0 0.04902740007671158
 614 -415227.32000000693 0.38 0.3000722362869225 1 1 0.15600000000000003 0 0.023999999999999966 0.308 0 0 0.07299999999999995 0.30300000000000005 0 0.04585552742615506
 615 -406975.1039602978 0.36 0.27990682929048627 0 0 0 0.11600000000000005 0.42200000000000004 0.42200000000000004 0 0.42200000000000004 0.429 0 0 0.05218634141902745
 616 -398742.1519642624 0.24 0.1747488116472046 0 0 0 0.11600000000000005 0.42200000000000004 0.42200000000000004 0 0.42200000000000004 0.429 0 0 0.058502376705590775
 617 -398737.3359642647 0.21999999999999997 0.157746964313105 0 0 0 0.11600000000000005 0.42200000000000004 0.42200000000000004 0 0.42200000000000004 0.429 0 0 0.058506071373789936
 618 -398725.29596427054 0.30000000000000004 0.22574234597785603 0 0 0 0.11600000000000005 0.42200000000000004 0.42200000000000004 0 0.42200000000000004 0.429 0 0 0.05851530804428795
 619 -541018.0444682407 0.31999999999999995 0.27199999999999996 1 0 0 0.11600000000000005 0.42200000000000004 0.42200000000000004 0 0.42200000000000004 0.429 0 0 0
 620 -382225.6800000045 0.33999999999999997 0.2534133793632544 1 1 0 0 0.22500000000000003 0.15000000000000002 0 0.24300000000000005 0.25 0 0 0.07117324127349112
 621 -398722.8880000057 0.31999999999999995 0.24274142232451307 0 0 0.367 0 0.37600000000000006 0 0.06899999999999995 0 0.6439999999999999 0 0 0.05851715535097379
 622 -402847.792000006 0.36 0.2783236639815903 0 0 0.367 0 0.37600000000000006 0 0.06899999999999995 0 0.6439999999999999 0 0 0.05535267203681937
 623 -394602.8000000053 0.30000000000000004 0.22416102800153642 0 0 0.367 0 0.37600000000000006 0 0.06899999999999995 0 0.6439999999999999 0 0 0.061677943996927165
 624 -386343.3600000047 0.31999999999999995 0.2379928500191809 0 0 0.367 0 0.37600000000000006 0 0.06899999999999995 0 0.6439999999999999 0 0 0.0680142999616381
 625 -378100.776000004 0.21999999999999997 0.1498311377061772 1 0 0.367 0 0.37600000000000006 0 0.06899999999999995 0 0.6439999999999999 0 0 0.07433772458764554
 626 -378117.6319007533 0.38 0.28583760333745817 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.07432479332508368
 627 -369850.9679160637 0.36 0.2656666543598249 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.0806666912803502
 628 -373956.60790845973 0.38 0.28424150667758336 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.07751698664483331
 629 -378067.063900847 0.28 0.20081820632943884 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.07436358734112236
 630 -369846.15191607253 0.30000000000000004 0.21466480702572782 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.08067038594854437
 631 -361610.79193132475 0.38 0.27950586571972563 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.08698826856054875
 632 -365718.8399237165 0.31999999999999995 0.2300816417045326 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.08383671659093472
 633 -349238.4879542388 0.33999999999999997 0.24076006442433406 0 0 0.813 0.44599999999999995 0.8220000000000001 0 0.05599999999999994 0.21099999999999997 0.8549999999999999 0 0.21099999999999997 0.09647987115133183
